@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute action {0,1,2,3,4,5}

@data
4159,'2019/02/20 21:33:24:496',8,0.999302,0.500552,2
4160,'2019/02/20 21:33:24:507',8,0.999302,0.500552,2
4161,'2019/02/20 21:33:24:518',8,0.999302,0.500552,2
4162,'2019/02/20 21:33:24:529',8,0.997863,0.502199,2
4163,'2019/02/20 21:33:24:539',8,0.997863,0.502199,2
4164,'2019/02/20 21:33:24:551',8,0.999302,0.500552,2
4165,'2019/02/20 21:33:24:562',8,0.999302,0.500552,2
4166,'2019/02/20 21:33:24:573',8,0.997863,0.502199,2
4167,'2019/02/20 21:33:24:583',8,0.997863,0.502199,2
4168,'2019/02/20 21:33:24:594',8,0.999302,0.500552,2
4169,'2019/02/20 21:33:24:605',8,0.999302,0.500552,2
4170,'2019/02/20 21:33:24:615',8,0.999302,0.500552,2
4171,'2019/02/20 21:33:24:627',8,0.999302,0.500552,2
4172,'2019/02/20 21:33:24:638',8,0.999302,0.500552,2
4173,'2019/02/20 21:33:24:649',8,1.022166,0.500404,2
4174,'2019/02/20 21:33:24:659',8,1.022166,0.500404,2
4175,'2019/02/20 21:33:24:671',8,1.022166,0.500404,2
4176,'2019/02/20 21:33:24:681',8,1.022166,0.500404,2
4177,'2019/02/20 21:33:24:692',8,1.022166,0.500404,2
4178,'2019/02/20 21:33:24:704',8,1.020706,0.502103,2
4179,'2019/02/20 21:33:24:714',8,1.020706,0.502103,2
4180,'2019/02/20 21:33:24:725',8,0.997863,0.502199,2
4181,'2019/02/20 21:33:24:735',8,0.997863,0.502199,2
4182,'2019/02/20 21:33:24:747',8,1.022166,0.500404,2
4183,'2019/02/20 21:33:24:760',8,1.022166,0.500404,2
4184,'2019/02/20 21:33:24:771',8,1.022166,0.500404,2
4185,'2019/02/20 21:33:24:783',8,0.999302,0.500552,2
4186,'2019/02/20 21:33:24:793',8,0.999302,0.500552,2
4187,'2019/02/20 21:33:24:805',8,0.999302,0.500552,2
4188,'2019/02/20 21:33:24:815',8,0.999302,0.500552,2
4189,'2019/02/20 21:33:24:826',8,0.999302,0.500552,2
4190,'2019/02/20 21:33:24:838',8,0.999302,0.500552,2
4191,'2019/02/20 21:33:24:848',8,0.997863,0.502199,2
4192,'2019/02/20 21:33:24:859',8,0.997863,0.502199,2
4193,'2019/02/20 21:33:24:870',8,0.997863,0.502199,2
4194,'2019/02/20 21:33:24:880',8,0.997863,0.502199,2
4195,'2019/02/20 21:33:24:892',8,0.999302,0.500552,2
4196,'2019/02/20 21:33:24:903',8,0.999302,0.500552,2
4197,'2019/02/20 21:33:24:914',8,0.999302,0.500552,2
4198,'2019/02/20 21:33:24:926',8,0.999302,0.500552,2
4199,'2019/02/20 21:33:24:935',8,0.999302,0.500552,2
4200,'2019/02/20 21:33:24:946',8,1.022166,0.500404,2
4201,'2019/02/20 21:33:24:957',8,1.022166,0.500404,2
4202,'2019/02/20 21:33:24:968',8,1.022166,0.500404,2
4203,'2019/02/20 21:33:24:978',8,1.022166,0.500404,2
4204,'2019/02/20 21:33:24:990',8,0.999302,0.500552,2
4205,'2019/02/20 21:33:25:000',8,0.999302,0.500552,2
4206,'2019/02/20 21:33:25:011',8,0.999302,0.500552,2
4207,'2019/02/20 21:33:25:023',8,0.997863,0.502199,2
4208,'2019/02/20 21:33:25:033',8,0.997863,0.502199,2
4209,'2019/02/20 21:33:25:044',8,0.999302,0.500552,2
4210,'2019/02/20 21:33:25:055',8,0.999302,0.500552,2
4211,'2019/02/20 21:33:25:066',8,1.022166,0.500404,2
4212,'2019/02/20 21:33:25:078',8,1.022166,0.500404,2
4213,'2019/02/20 21:33:25:091',8,1.022166,0.500404,2
4214,'2019/02/20 21:33:25:102',8,0.999302,0.500552,2
4215,'2019/02/20 21:33:25:113',8,0.999302,0.500552,2
4216,'2019/02/20 21:33:25:125',8,1.022166,0.500404,2
4217,'2019/02/20 21:33:25:135',8,1.022166,0.500404,2
4218,'2019/02/20 21:33:25:146',8,1.022166,0.500404,2
4219,'2019/02/20 21:33:25:156',8,1.022166,0.500404,2
4220,'2019/02/20 21:33:25:167',8,1.022166,0.500404,2
4221,'2019/02/20 21:33:25:178',8,1.022166,0.500404,2
4222,'2019/02/20 21:33:25:189',8,0.999302,0.500552,2
4223,'2019/02/20 21:33:25:200',8,0.999302,0.500552,2
4224,'2019/02/20 21:33:25:211',8,0.999302,0.500552,2
4225,'2019/02/20 21:33:25:222',8,0.999302,0.500552,2
4226,'2019/02/20 21:33:25:232',8,0.999302,0.500552,2
4227,'2019/02/20 21:33:25:244',8,1.000743,0.498607,2
4228,'2019/02/20 21:33:25:254',8,1.000743,0.498607,2
4229,'2019/02/20 21:33:25:266',8,1.022166,0.500404,2
4230,'2019/02/20 21:33:25:276',8,1.022166,0.500404,2
4231,'2019/02/20 21:33:25:288',8,1.000743,0.498607,2
4232,'2019/02/20 21:33:25:298',8,1.000743,0.498607,2
4233,'2019/02/20 21:33:25:309',8,0.999302,0.500552,2
4234,'2019/02/20 21:33:25:321',8,0.997863,0.502199,2
4235,'2019/02/20 21:33:25:331',8,0.997863,0.502199,2
4236,'2019/02/20 21:33:25:342',8,1.022166,0.500404,2
4237,'2019/02/20 21:33:25:353',8,1.022166,0.500404,2
4238,'2019/02/20 21:33:25:364',8,1.023627,0.498393,2
4239,'2019/02/20 21:33:25:375',8,1.023627,0.498393,2
4240,'2019/02/20 21:33:25:386',8,1.023627,0.498393,2
4241,'2019/02/20 21:33:25:396',8,1.023627,0.498393,2
4242,'2019/02/20 21:33:25:411',8,1.022166,0.500404,2
4243,'2019/02/20 21:33:25:422',8,1.023627,0.498393,2
4244,'2019/02/20 21:33:25:432',8,1.023627,0.498393,2
4245,'2019/02/20 21:33:25:444',8,1.000743,0.498607,2
4246,'2019/02/20 21:33:25:454',8,1.000743,0.498607,2
4247,'2019/02/20 21:33:25:466',8,1.002185,0.496263,2
4248,'2019/02/20 21:33:25:476',8,1.002185,0.496263,2
4249,'2019/02/20 21:33:25:487',8,0.978206,0.49881,2
4250,'2019/02/20 21:33:25:500',8,1.000743,0.498607,2
4251,'2019/02/20 21:33:25:509',8,1.000743,0.498607,2
4252,'2019/02/20 21:33:25:520',8,1.000743,0.498607,2
4253,'2019/02/20 21:33:25:531',8,1.000743,0.498607,2
4254,'2019/02/20 21:33:25:542',8,1.000743,0.498607,2
4255,'2019/02/20 21:33:25:553',8,1.000743,0.498607,2
4256,'2019/02/20 21:33:25:564',8,1.000743,0.498607,2
4257,'2019/02/20 21:33:25:574',8,1.000743,0.498607,2
4258,'2019/02/20 21:33:25:586',8,1.025089,0.49597,2
4259,'2019/02/20 21:33:25:596',8,1.025089,0.49597,2
4260,'2019/02/20 21:33:25:608',8,1.023627,0.498393,2
4261,'2019/02/20 21:33:25:619',8,1.023627,0.498393,2
4262,'2019/02/20 21:33:25:629',8,1.023627,0.498393,2
4263,'2019/02/20 21:33:25:641',8,1.023627,0.498393,2
4264,'2019/02/20 21:33:25:651',8,1.023627,0.498393,2
4265,'2019/02/20 21:33:25:662',8,1.022166,0.500404,2
4266,'2019/02/20 21:33:25:673',8,1.022166,0.500404,2
4267,'2019/02/20 21:33:25:684',8,1.000743,0.498607,2
4268,'2019/02/20 21:33:25:695',8,1.000743,0.498607,2
4269,'2019/02/20 21:33:25:706',8,1.025089,0.49597,2
4270,'2019/02/20 21:33:25:718',8,1.023627,0.498393,2
4271,'2019/02/20 21:33:25:728',8,1.023627,0.498393,2
4272,'2019/02/20 21:33:25:742',8,1.025089,0.49597,2
4273,'2019/02/20 21:33:25:753',8,1.025089,0.49597,2
4274,'2019/02/20 21:33:25:764',8,1.023627,0.498393,2
4275,'2019/02/20 21:33:25:774',8,1.023627,0.498393,2
4276,'2019/02/20 21:33:25:786',8,1.023627,0.498393,2
4277,'2019/02/20 21:33:25:797',8,0.999302,0.500552,2
4278,'2019/02/20 21:33:25:807',8,0.999302,0.500552,2
4279,'2019/02/20 21:33:25:819',8,1.023627,0.498393,2
4280,'2019/02/20 21:33:25:829',8,1.023627,0.498393,2
4281,'2019/02/20 21:33:25:841',8,1.000743,0.498607,2
4282,'2019/02/20 21:33:25:851',8,1.000743,0.498607,2
4283,'2019/02/20 21:33:25:862',8,0.999302,0.500552,2
4284,'2019/02/20 21:33:25:873',8,0.999302,0.500552,2
4285,'2019/02/20 21:33:25:884',8,0.97679,0.500693,2
4286,'2019/02/20 21:33:25:896',8,1.000743,0.498607,2
4287,'2019/02/20 21:33:25:906',8,1.000743,0.498607,2
4288,'2019/02/20 21:33:25:917',8,1.000743,0.498607,2
4289,'2019/02/20 21:33:25:928',8,1.000743,0.498607,2
4290,'2019/02/20 21:33:25:939',8,1.000743,0.498607,2
4291,'2019/02/20 21:33:25:949',8,1.000743,0.498607,2
4292,'2019/02/20 21:33:25:961',8,1.000743,0.498607,2
4293,'2019/02/20 21:33:25:971',8,1.000743,0.498607,2
4294,'2019/02/20 21:33:25:983',8,1.000743,0.498607,2
4295,'2019/02/20 21:33:25:993',8,1.000743,0.498607,2
4296,'2019/02/20 21:33:26:005',8,1.002185,0.496263,2
4297,'2019/02/20 21:33:26:016',8,1.025089,0.49597,2
4298,'2019/02/20 21:33:26:026',8,1.025089,0.49597,2
4299,'2019/02/20 21:33:26:038',8,1.023627,0.498393,2
4300,'2019/02/20 21:33:26:048',8,1.023627,0.498393,2
4301,'2019/02/20 21:33:26:059',8,1.025089,0.49597,2
4302,'2019/02/20 21:33:26:073',8,1.025089,0.49597,2
4303,'2019/02/20 21:33:26:084',8,0.999302,0.500552,2
4304,'2019/02/20 21:33:26:096',8,1.023627,0.498393,2
4305,'2019/02/20 21:33:26:106',8,1.023627,0.498393,2
4306,'2019/02/20 21:33:26:117',8,1.000743,0.498607,2
4307,'2019/02/20 21:33:26:128',8,1.000743,0.498607,2
4308,'2019/02/20 21:33:26:140',8,1.000743,0.498607,2
4309,'2019/02/20 21:33:26:150',8,1.000743,0.498607,2
4310,'2019/02/20 21:33:26:161',8,1.023627,0.498393,2
4311,'2019/02/20 21:33:26:171',8,1.023627,0.498393,2
4312,'2019/02/20 21:33:26:183',8,1.023627,0.498393,2
4313,'2019/02/20 21:33:26:194',8,1.025089,0.49597,2
4314,'2019/02/20 21:33:26:204',8,1.025089,0.49597,2
4315,'2019/02/20 21:33:26:216',8,1.000743,0.498607,2
4316,'2019/02/20 21:33:26:226',8,1.000743,0.498607,2
4317,'2019/02/20 21:33:26:238',8,1.000743,0.498607,2
4318,'2019/02/20 21:33:26:248',8,1.000743,0.498607,2
4319,'2019/02/20 21:33:26:259',8,1.000743,0.498607,2
4320,'2019/02/20 21:33:26:270',8,1.000743,0.498607,2
4321,'2019/02/20 21:33:26:281',8,1.000743,0.498607,2
4322,'2019/02/20 21:33:26:293',8,1.025089,0.49597,2
4323,'2019/02/20 21:33:26:303',8,1.025089,0.49597,2
4324,'2019/02/20 21:33:26:314',8,1.002185,0.496263,2
4325,'2019/02/20 21:33:26:325',8,1.002185,0.496263,2
4326,'2019/02/20 21:33:26:336',8,1.025089,0.49597,2
4327,'2019/02/20 21:33:26:349',8,1.025089,0.49597,2
4328,'2019/02/20 21:33:26:358',8,1.025089,0.49597,2
4329,'2019/02/20 21:33:26:368',8,1.025089,0.49597,2
4330,'2019/02/20 21:33:26:380',8,1.025089,0.49597,2
4331,'2019/02/20 21:33:26:393',8,1.025089,0.49597,2
4332,'2019/02/20 21:33:26:412',8,1.000743,0.498607,2
4333,'2019/02/20 21:33:26:416',8,1.002185,0.496263,2
4334,'2019/02/20 21:33:26:427',8,1.002185,0.496263,2
4335,'2019/02/20 21:33:26:438',8,1.002185,0.496263,2
4336,'2019/02/20 21:33:26:448',8,1.002185,0.496263,2
4337,'2019/02/20 21:33:26:459',8,1.000743,0.498607,2
4338,'2019/02/20 21:33:26:470',8,1.000743,0.498607,2
4339,'2019/02/20 21:33:26:481',8,1.002185,0.496263,2
4340,'2019/02/20 21:33:26:493',8,1.025089,0.49597,2
4341,'2019/02/20 21:33:26:503',8,1.025089,0.49597,2
4342,'2019/02/20 21:33:26:515',8,1.023627,0.498393,2
4343,'2019/02/20 21:33:26:525',8,1.023627,0.498393,2
4344,'2019/02/20 21:33:26:536',8,1.002185,0.496263,2
4345,'2019/02/20 21:33:26:547',8,1.002185,0.496263,2
4346,'2019/02/20 21:33:26:558',8,1.023627,0.498393,2
4347,'2019/02/20 21:33:26:569',8,1.023627,0.498393,2
4348,'2019/02/20 21:33:26:580',8,1.000743,0.498607,2
4349,'2019/02/20 21:33:26:591',8,1.000743,0.498607,2
4350,'2019/02/20 21:33:26:602',8,1.000743,0.498607,2
4351,'2019/02/20 21:33:26:613',8,1.002185,0.496263,2
4352,'2019/02/20 21:33:26:624',8,1.002185,0.496263,2
4353,'2019/02/20 21:33:26:635',8,1.002185,0.496263,2
4354,'2019/02/20 21:33:26:645',8,1.002185,0.496263,2
4355,'2019/02/20 21:33:26:656',8,1.025089,0.49597,2
4356,'2019/02/20 21:33:26:667',8,1.025089,0.49597,2
4357,'2019/02/20 21:33:26:678',8,1.025089,0.49597,2
4358,'2019/02/20 21:33:26:690',8,1.025089,0.49597,2
4359,'2019/02/20 21:33:26:700',8,1.025089,0.49597,2
4360,'2019/02/20 21:33:26:712',8,1.000743,0.498607,2
4361,'2019/02/20 21:33:26:725',8,1.000743,0.498607,2
4362,'2019/02/20 21:33:26:736',8,1.000743,0.498607,2
4363,'2019/02/20 21:33:26:747',8,1.000743,0.498607,2
4364,'2019/02/20 21:33:26:758',8,1.002185,0.496263,2
4365,'2019/02/20 21:33:26:770',8,1.025089,0.49597,2
4366,'2019/02/20 21:33:26:780',8,1.025089,0.49597,2
4367,'2019/02/20 21:33:26:792',8,1.002185,0.496263,2
4368,'2019/02/20 21:33:26:802',8,1.002185,0.496263,2
4369,'2019/02/20 21:33:26:813',8,1.002185,0.496263,2
4370,'2019/02/20 21:33:26:823',8,1.002185,0.496263,2
4371,'2019/02/20 21:33:26:835',8,1.002185,0.496263,2
4372,'2019/02/20 21:33:26:845',8,1.002185,0.496263,2
4373,'2019/02/20 21:33:26:857',8,1.000743,0.498607,2
4374,'2019/02/20 21:33:26:867',8,1.000743,0.498607,2
4375,'2019/02/20 21:33:26:879',8,1.000743,0.498607,2
4376,'2019/02/20 21:33:26:890',8,0.979625,0.496544,2
4377,'2019/02/20 21:33:26:900',8,0.979625,0.496544,2
4378,'2019/02/20 21:33:26:912',8,1.002185,0.496263,2
4379,'2019/02/20 21:33:26:922',8,1.002185,0.496263,2
4380,'2019/02/20 21:33:26:933',8,1.003628,0.49341,2
4381,'2019/02/20 21:33:26:944',8,1.003628,0.49341,2
4382,'2019/02/20 21:33:26:955',8,1.003628,0.49341,2
4383,'2019/02/20 21:33:26:966',8,1.003628,0.49341,2
4384,'2019/02/20 21:33:26:977',8,1.002185,0.496263,2
4385,'2019/02/20 21:33:26:989',8,1.002185,0.496263,2
4386,'2019/02/20 21:33:26:999',8,1.002185,0.496263,2
4387,'2019/02/20 21:33:27:011',8,1.002185,0.496263,2
4388,'2019/02/20 21:33:27:021',8,1.002185,0.496263,2
4389,'2019/02/20 21:33:27:032',8,1.003628,0.49341,2
4390,'2019/02/20 21:33:27:043',8,1.003628,0.49341,2
4391,'2019/02/20 21:33:27:057',8,1.048281,0.495665,2
4392,'2019/02/20 21:33:27:068',8,1.048281,0.495665,2
4393,'2019/02/20 21:33:27:079',8,1.048281,0.495665,2
4394,'2019/02/20 21:33:27:090',8,1.023627,0.498393,2
4395,'2019/02/20 21:33:27:100',8,1.023627,0.498393,2
4396,'2019/02/20 21:33:27:112',8,1.026553,0.493021,2
4397,'2019/02/20 21:33:27:123',8,1.026553,0.493021,2
4398,'2019/02/20 21:33:27:134',8,1.003628,0.49341,2
4399,'2019/02/20 21:33:27:144',8,1.003628,0.49341,2
4400,'2019/02/20 21:33:27:156',8,1.003628,0.49341,2
4401,'2019/02/20 21:33:27:167',8,1.003628,0.49341,2
4402,'2019/02/20 21:33:27:178',8,1.003628,0.49341,2
4403,'2019/02/20 21:33:27:188',8,1.002185,0.496263,2
4404,'2019/02/20 21:33:27:199',8,1.002185,0.496263,2
4405,'2019/02/20 21:33:27:211',8,0.981044,0.493784,2
4406,'2019/02/20 21:33:27:221',8,0.981044,0.493784,2
4407,'2019/02/20 21:33:27:232',8,1.003628,0.49341,2
4408,'2019/02/20 21:33:27:243',8,1.003628,0.49341,2
4409,'2019/02/20 21:33:27:255',8,1.003628,0.49341,2
4410,'2019/02/20 21:33:27:265',8,1.003628,0.49341,2
4411,'2019/02/20 21:33:27:276',8,1.003628,0.49341,2
4412,'2019/02/20 21:33:27:287',8,1.002185,0.496263,2
4413,'2019/02/20 21:33:27:298',8,1.002185,0.496263,2
4414,'2019/02/20 21:33:27:309',8,1.003628,0.49341,2
4415,'2019/02/20 21:33:27:320',8,1.003628,0.49341,2
4416,'2019/02/20 21:33:27:331',8,1.003628,0.49341,2
4417,'2019/02/20 21:33:27:341',8,1.003628,0.49341,2
4418,'2019/02/20 21:33:27:353',8,1.026553,0.493021,2
4419,'2019/02/20 21:33:27:364',8,1.026553,0.493021,2
4420,'2019/02/20 21:33:27:378',8,1.003628,0.49341,2
4421,'2019/02/20 21:33:27:389',8,1.002185,0.496263,2
4422,'2019/02/20 21:33:27:399',8,1.002185,0.496263,2
4423,'2019/02/20 21:33:27:411',8,1.002185,0.496263,2
4424,'2019/02/20 21:33:27:421',8,1.002185,0.496263,2
4425,'2019/02/20 21:33:27:433',8,0.979625,0.496544,2
4426,'2019/02/20 21:33:27:443',8,0.979625,0.496544,2
4427,'2019/02/20 21:33:27:455',8,0.979625,0.496544,2
4428,'2019/02/20 21:33:27:467',8,1.003628,0.49341,2
4429,'2019/02/20 21:33:27:477',8,1.003628,0.49341,2
4430,'2019/02/20 21:33:27:488',8,1.005073,0.489922,2
4431,'2019/02/20 21:33:27:498',8,1.005073,0.489922,2
4432,'2019/02/20 21:33:27:510',8,1.028017,0.489418,2
4433,'2019/02/20 21:33:27:520',8,1.028017,0.489418,2
4434,'2019/02/20 21:33:27:532',8,1.051241,0.488895,2
4435,'2019/02/20 21:33:27:542',8,1.051241,0.488895,2
4436,'2019/02/20 21:33:27:554',8,1.026553,0.493021,2
4437,'2019/02/20 21:33:27:565',8,1.003628,0.49341,2
4438,'2019/02/20 21:33:27:576',8,1.003628,0.49341,2
4439,'2019/02/20 21:33:27:587',8,1.026553,0.493021,2
4440,'2019/02/20 21:33:27:597',8,1.026553,0.493021,2
4441,'2019/02/20 21:33:27:609',8,1.025089,0.49597,2
4442,'2019/02/20 21:33:27:619',8,1.025089,0.49597,2
4443,'2019/02/20 21:33:27:631',8,1.002185,0.496263,2
4444,'2019/02/20 21:33:27:641',8,1.002185,0.496263,2
4445,'2019/02/20 21:33:27:652',8,1.003628,0.49341,2
4446,'2019/02/20 21:33:27:664',8,0.982466,0.490408,2
4447,'2019/02/20 21:33:27:674',8,0.982466,0.490408,2
4448,'2019/02/20 21:33:27:686',8,1.003628,0.49341,2
4449,'2019/02/20 21:33:27:696',8,1.003628,0.49341,2
4450,'2019/02/20 21:33:27:710',8,1.006519,0.485661,2
4451,'2019/02/20 21:33:27:721',8,1.006519,0.485661,2
4452,'2019/02/20 21:33:27:732',8,1.005073,0.489922,2
4453,'2019/02/20 21:33:27:743',8,1.005073,0.489922,2
4454,'2019/02/20 21:33:27:755',8,1.005073,0.489922,2
4455,'2019/02/20 21:33:27:766',8,1.003628,0.49341,2
4456,'2019/02/20 21:33:27:776',8,1.003628,0.49341,2
4457,'2019/02/20 21:33:27:787',8,1.003628,0.49341,2
4458,'2019/02/20 21:33:27:797',8,1.003628,0.49341,2
4459,'2019/02/20 21:33:27:808',8,1.005073,0.489922,2
4460,'2019/02/20 21:33:27:819',8,1.005073,0.489922,2
4461,'2019/02/20 21:33:27:831',8,1.005073,0.489922,2
4462,'2019/02/20 21:33:27:843',8,1.005073,0.489922,2
4463,'2019/02/20 21:33:27:853',8,1.005073,0.489922,2
4464,'2019/02/20 21:33:27:864',8,1.005073,0.489922,2
4465,'2019/02/20 21:33:27:875',8,1.005073,0.489922,2
4466,'2019/02/20 21:33:27:886',8,1.005073,0.489922,2
4467,'2019/02/20 21:33:27:896',8,1.005073,0.489922,2
4468,'2019/02/20 21:33:27:907',8,1.005073,0.489922,2
4469,'2019/02/20 21:33:27:919',8,1.005073,0.489922,2
4470,'2019/02/20 21:33:27:929',8,1.005073,0.489922,2
4471,'2019/02/20 21:33:27:940',8,1.005073,0.489922,2
4472,'2019/02/20 21:33:27:951',8,1.006519,0.485661,2
4473,'2019/02/20 21:33:27:963',8,1.029483,0.485021,2
4474,'2019/02/20 21:33:27:972',8,1.029483,0.485021,2
4475,'2019/02/20 21:33:27:985',8,1.029483,0.485021,2
4476,'2019/02/20 21:33:27:995',8,1.029483,0.485021,2
4477,'2019/02/20 21:33:28:007',8,1.005073,0.489922,2
4478,'2019/02/20 21:33:28:016',8,1.005073,0.489922,2
4479,'2019/02/20 21:33:28:027',8,1.005073,0.489922,2
4480,'2019/02/20 21:33:28:041',8,1.005073,0.489922,2
4481,'2019/02/20 21:33:28:053',8,1.005073,0.489922,2
4482,'2019/02/20 21:33:28:064',8,1.006519,0.485661,2
4483,'2019/02/20 21:33:28:075',8,1.006519,0.485661,2
4484,'2019/02/20 21:33:28:086',8,1.006519,0.485661,2
4485,'2019/02/20 21:33:28:097',8,1.006519,0.485661,2
4486,'2019/02/20 21:33:28:108',8,1.006519,0.485661,2
4487,'2019/02/20 21:33:28:118',8,1.006519,0.485661,2
4488,'2019/02/20 21:33:28:130',8,1.005073,0.489922,2
4489,'2019/02/20 21:33:28:141',8,1.006519,0.485661,2
4490,'2019/02/20 21:33:28:152',8,1.006519,0.485661,2
4491,'2019/02/20 21:33:28:163',8,1.006519,0.485661,2
4492,'2019/02/20 21:33:28:174',8,1.006519,0.485661,2
4493,'2019/02/20 21:33:28:185',8,1.006519,0.485661,2
4494,'2019/02/20 21:33:28:195',8,1.006519,0.485661,2
4495,'2019/02/20 21:33:28:207',8,0.983889,0.48628,2
4496,'2019/02/20 21:33:28:217',8,0.983889,0.48628,2
4497,'2019/02/20 21:33:28:228',8,1.006519,0.485661,2
4498,'2019/02/20 21:33:28:240',8,1.005073,0.489922,2
4499,'2019/02/20 21:33:28:250',8,1.005073,0.489922,2
4500,'2019/02/20 21:33:28:262',8,1.006519,0.485661,2
4501,'2019/02/20 21:33:28:272',8,1.006519,0.485661,2
4502,'2019/02/20 21:33:28:284',8,1.006519,0.485661,2
4503,'2019/02/20 21:33:28:295',8,1.006519,0.485661,2
4504,'2019/02/20 21:33:28:305',8,1.006519,0.485661,2
4505,'2019/02/20 21:33:28:316',8,1.006519,0.485661,2
4506,'2019/02/20 21:33:28:328',8,1.028017,0.489418,2
4507,'2019/02/20 21:33:28:339',8,1.029483,0.485021,2
4508,'2019/02/20 21:33:28:349',8,1.029483,0.485021,2
4509,'2019/02/20 21:33:28:364',8,1.005073,0.489922,2
4510,'2019/02/20 21:33:28:374',8,1.005073,0.489922,2
4511,'2019/02/20 21:33:28:385',8,1.006519,0.485661,2
4512,'2019/02/20 21:33:28:395',8,1.006519,0.485661,2
4513,'2019/02/20 21:33:28:407',8,1.006519,0.485661,2
4514,'2019/02/20 21:33:28:419',8,1.005073,0.489922,2
4515,'2019/02/20 21:33:28:429',8,1.005073,0.489922,2
4516,'2019/02/20 21:33:28:440',8,1.006519,0.485661,2
4517,'2019/02/20 21:33:28:450',8,1.006519,0.485661,2
4518,'2019/02/20 21:33:28:462',8,1.005073,0.489922,2
4519,'2019/02/20 21:33:28:472',8,1.005073,0.489922,2
4520,'2019/02/20 21:33:28:484',8,1.005073,0.489922,2
4521,'2019/02/20 21:33:28:494',8,1.005073,0.489922,2
4522,'2019/02/20 21:33:28:507',8,1.005073,0.489922,2
4523,'2019/02/20 21:33:28:517',8,1.006519,0.485661,2
4524,'2019/02/20 21:33:28:528',8,1.006519,0.485661,2
4525,'2019/02/20 21:33:28:539',8,1.006519,0.485661,2
4526,'2019/02/20 21:33:28:549',8,1.006519,0.485661,2
4527,'2019/02/20 21:33:28:561',8,1.005073,0.489922,2
4528,'2019/02/20 21:33:28:572',8,1.005073,0.489922,2
4529,'2019/02/20 21:33:28:582',8,1.026553,0.493021,2
4530,'2019/02/20 21:33:28:593',8,1.026553,0.493021,2
4531,'2019/02/20 21:33:28:604',8,1.006519,0.485661,2
4532,'2019/02/20 21:33:28:616',8,1.029483,0.485021,2
4533,'2019/02/20 21:33:28:627',8,1.029483,0.485021,2
4534,'2019/02/20 21:33:28:638',8,1.006519,0.485661,2
4535,'2019/02/20 21:33:28:649',8,1.006519,0.485661,2
4536,'2019/02/20 21:33:28:660',8,0.983889,0.48628,2
4537,'2019/02/20 21:33:28:670',8,0.983889,0.48628,2
4538,'2019/02/20 21:33:28:682',8,1.006519,0.485661,2
4539,'2019/02/20 21:33:28:695',8,1.006519,0.485661,2
4540,'2019/02/20 21:33:28:706',8,1.006519,0.485661,2
4541,'2019/02/20 21:33:28:718',8,0.983889,0.48628,2
4542,'2019/02/20 21:33:28:728',8,0.983889,0.48628,2
4543,'2019/02/20 21:33:28:740',8,1.029483,0.485021,2
4544,'2019/02/20 21:33:28:750',8,1.029483,0.485021,2
4545,'2019/02/20 21:33:28:762',8,1.105791,0.452136,2
4546,'2019/02/20 21:33:28:772',8,1.105791,0.452136,2
4547,'2019/02/20 21:33:28:784',8,0.982466,0.490408,2
4548,'2019/02/20 21:33:28:795',8,1.005073,0.489922,2
4549,'2019/02/20 21:33:28:805',8,1.005073,0.489922,2
4550,'2019/02/20 21:33:28:817',8,1.023627,0.498393,2
4551,'2019/02/20 21:33:28:827',8,1.023627,0.498393,2
4552,'2019/02/20 21:33:28:838',8,1.003628,0.49341,2
4553,'2019/02/20 21:33:28:849',8,1.003628,0.49341,2
4554,'2019/02/20 21:33:28:860',8,1.005073,0.489922,2
4555,'2019/02/20 21:33:28:871',8,1.005073,0.489922,2
4556,'2019/02/20 21:33:28:883',8,1.048281,0.495665,2
4557,'2019/02/20 21:33:28:893',8,1.048281,0.495665,2
4558,'2019/02/20 21:33:28:904',8,1.026553,0.493021,2
4559,'2019/02/20 21:33:28:916',8,1.028017,0.489418,2
4560,'2019/02/20 21:33:28:926',8,1.028017,0.489418,2
4561,'2019/02/20 21:33:28:937',8,1.026553,0.493021,2
4562,'2019/02/20 21:33:28:948',8,1.026553,0.493021,2
4563,'2019/02/20 21:33:28:959',8,1.028017,0.489418,2
4564,'2019/02/20 21:33:28:970',8,1.028017,0.489418,2
4565,'2019/02/20 21:33:28:981',8,1.006519,0.485661,2
4566,'2019/02/20 21:33:28:991',8,1.006519,0.485661,2
4567,'2019/02/20 21:33:29:003',8,0.981044,0.493784,2
4568,'2019/02/20 21:33:29:015',8,1.003628,0.49341,2
4569,'2019/02/20 21:33:29:027',8,1.003628,0.49341,2
4570,'2019/02/20 21:33:29:039',8,1.003628,0.49341,2
4571,'2019/02/20 21:33:29:049',8,1.003628,0.49341,2
4572,'2019/02/20 21:33:29:061',8,1.002185,0.496263,2
4573,'2019/02/20 21:33:29:071',8,1.002185,0.496263,2
4574,'2019/02/20 21:33:29:083',8,0.958856,0.494144,2
4575,'2019/02/20 21:33:29:094',8,0.937114,0.494489,2
4576,'2019/02/20 21:33:29:104',8,0.937114,0.494489,2
4577,'2019/02/20 21:33:29:116',8,0.956072,0.499003,2
4578,'2019/02/20 21:33:29:126',8,0.956072,0.499003,2
